source,destination,mode,cost,duration_hours,distance_km
Chennai,Ongole,train,195,3.05,270.5
Chennai,Ongole,flight,1524,0.39,270.5
Chennai,Bathinda,flight,6496,2.78,1981.7
Chennai,Darbhanga,flight,5684,2.11,1567.6
Chennai,Satara,train,477,10.12,844.9
Chennai,Satara,flight,3210,1.51,844.9
Chennai,Proddatur,train,167,4.76,262.4
Chennai,Kollam,train,382,12.28,613.4
Chennai,Ambala,flight,7216,4.08,1956.4
Chennai,Siliguri,flight,6644,3.32,1737.3
Chennai,Rohtak,flight,6917,3.35,1798.6
Chennai,Etawah,flight,5179,2.35,1529.3
Chennai,Orai,flight,5200,3.09,1437.8
Chennai,Haldwani,flight,5835,3.48,1796.0
Chennai,Muzaffarpur,train,901,27.93,1545.2
Chennai,Muzaffarpur,flight,5122,2.9,1545.2
Chennai,Ramagundam,train,391,10.32,637.6
Chennai,Baripada,train,623,24.58,1198.3
Chennai,Baripada,flight,4058,1.68,1198.3
Chennai,Tezpur,flight,7183,3.83,1994.9
Chennai,Korba,flight,4206,2.11,1064.1
Chennai,Nagapattinam,train,189,3.41,261.1
Chennai,Mahbubnagar,train,265,5.5,475.3
Chennai,Buxar,flight,5194,2.46,1446.7
Chennai,Sagar,flight,3979,2.63,1206.9
Chennai,Chittoor,train,107,2.09,127.6
Chennai,Arrah,flight,5492,2.26,1461.8
Chennai,Bharuch,flight,4078,1.86,1229.0
Chennai,Balasore,flight,4610,2.07,1171.7
Chennai,Jalgaon,flight,3840,1.53,1013.2
Chennai,Palakkad,train,289,7.45,468.9
Chennai,Palakkad,flight,2527,0.64,468.9
Chennai,Unnao,flight,5651,3.27,1496.2
Chennai,Bilaspur,flight,4247,1.67,1019.8
Hyderabad,Mumbai,train,394,12.91,621.5
Hyderabad,Delhi,flight,5147,1.59,1266.5
Hyderabad,Bengaluru,train,274,9.27,500.0
Hyderabad,Bengaluru,flight,2607,0.88,500.0
Hyderabad,Kolkata,train,632,17.34,1181.9
Hyderabad,Kolkata,flight,4914,1.61,1181.9
Hyderabad,Chennai,train,338,7.3,515.2
Hyderabad,Chennai,flight,2664,0.82,515.2
Hyderabad,Pune,train,319,8.56,505.8
Hyderabad,Pune,flight,2478,0.71,505.8
Hyderabad,Ahmedabad,flight,3298,1.86,879.5
Hyderabad,Jaipur,train,568,16.82,1095.1
Hyderabad,Jaipur,flight,3714,2.17,1095.1
Hyderabad,Surat,flight,3225,1.36,727.5
Hyderabad,Lucknow,train,605,12.72,1082.1
Hyderabad,Kanpur,flight,3620,1.49,1025.7
Hyderabad,Nagpur,train,265,6.78,422.9
Hyderabad,Indore,train,406,9.32,653.6
Hyderabad,Indore,flight,2847,0.87,653.6
Hyderabad,Thane,train,342,9.86,616.2
Hyderabad,Bhopal,train,365,9.54,662.8
Hyderabad,Visakhapatnam,train,293,9.62,502.8
Hyderabad,Visakhapatnam,flight,2433,1.03,502.8
Hyderabad,Pimpri-Chinchwad,train,308,8.09,514.6
Hyderabad,Pimpri-Chinchwad,flight,2363,0.81,514.6
Hyderabad,Patna,flight,4085,2.34,1142.6
Hyderabad,Vadodara,train,451,13.34,779.2
Hyderabad,Ghaziabad,flight,4220,1.73,1259.2
Hyderabad,Ludhiana,flight,5862,1.94,1526.2
Hyderabad,Agra,flight,3721,2.03,1089.9
Hyderabad,Nashik,train,321,6.89,573.6
Hyderabad,Faridabad,flight,4969,2.43,1231.6
Hyderabad,Meerut,train,710,17.06,1292.3
Hyderabad,Meerut,flight,4461,2.61,1292.3
Hyderabad,Rajkot,train,563,19.69,971.8
Hyderabad,Rajkot,flight,3353,1.26,971.8
Hyderabad,Kalyan,train,367,7.33,601.8
Hyderabad,Vasai-Virar,train,350,10.31,636.2
Hyderabad,Varanasi,flight,3832,1.26,996.7
Hyderabad,Srinagar,flight,6807,2.92,1892.8
Hyderabad,Dhanbad,train,544,19.71,1091.2
Hyderabad,Dhanbad,flight,3936,1.55,1091.2
Hyderabad,Jodhpur,train,566,21.05,1134.1
Hyderabad,Jodhpur,flight,4225,1.98,1134.1
Hyderabad,Amritsar,train,864,22.04,1625.7
Hyderabad,Amritsar,flight,5732,3.11,1625.7
Hyderabad,Nanded,train,164,3.42,232.0
Hyderabad,Gwalior,train,571,11.21,982.7
Hyderabad,Gwalior,flight,4122,1.32,982.7
Hyderabad,Kolhapur,train,290,8.95,457.3
Hyderabad,Bhubaneswar,flight,3006,1.6,837.2
Hyderabad,Solapur,train,170,5.98,275.3
Hyderabad,Mangalore,train,393,9.01,631.6
Hyderabad,Tiruchirappalli,train,411,9.58,733.7
Hyderabad,BiharSharif,flight,4769,1.47,1133.4
Hyderabad,Aligarh,train,663,23.48,1169.6
Hyderabad,Aligarh,flight,4585,1.86,1169.6
Hyderabad,Tirunelveli,flight,3545,1.4,967.4
Hyderabad,Bhiwandi,train,340,11.47,610.3
Hyderabad,Bhiwandi,flight,2632,0.89,610.3
Hyderabad,Saharanpur,flight,4512,2.67,1402.0
Hyderabad,Gorakhpur,flight,4257,2.12,1157.4
Hyderabad,Jalandhar,flight,5916,2.38,1577.7
Hyderabad,Jamshedpur,flight,3752,2.01,1005.8
Hyderabad,Salem,train,367,13.53,637.2
Hyderabad,Warangal,train,122,1.64,134.1
Hyderabad,Mira-Bhayandar,flight,2687,0.85,630.7
Hyderabad,Thiruvananthapuram,flight,3580,1.33,999.5
Hyderabad,Bhilai,train,283,7.66,523.9
Hyderabad,Bhilai,flight,2579,0.79,523.9
Hyderabad,Ujjain,train,391,8.3,703.2
Hyderabad,Durgapur,flight,3878,1.7,1144.3
Hyderabad,Asansol,train,599,16.97,1125.7
Hyderabad,Asansol,flight,4691,1.55,1125.7
Hyderabad,Rourkela,train,502,15.22,858.5
Hyderabad,Nellore,train,245,4.26,364.4
Hyderabad,Dehradun,flight,5165,2.49,1438.7
Hyderabad,Davanagere,train,289,5.39,425.1
Hyderabad,Kozhikode,train,437,8.69,740.9
Hyderabad,Akola,train,260,4.48,400.2
Hyderabad,Kurnool,train,134,3.86,179.6
Hyderabad,Nizamabad,train,134,2.73,149.0
Hyderabad,Nizamabad,flight,1344,0.29,149.0
Hyderabad,Guntur,train,162,4.55,239.7
Hyderabad,Amravati,train,240,7.5,401.8
Hyderabad,Kakinada,train,235,7.22,401.9
Hyderabad,Kakinada,flight,2278,0.8,401.9
Hyderabad,Tirupati,flight,2335,0.8,429.4
Hyderabad,Puri,train,431,11.55,819.6
Hyderabad,Shimoga,train,285,10.07,495.2
Hyderabad,Ongole,train,195,5.24,267.3
Hyderabad,Bathinda,flight,5439,2.9,1470.7
Hyderabad,Darbhanga,flight,4862,2.62,1238.5
Hyderabad,Satara,train,275,7.57,477.5
Hyderabad,Proddatur,train,209,4.75,293.1
Hyderabad,Kollam,flight,4021,2.1,965.7
Hyderabad,Ambala,flight,5529,2.3,1455.1
Hyderabad,Siliguri,flight,4922,2.36,1456.3
Hyderabad,Rohtak,flight,5237,1.86,1294.2
Hyderabad,Etawah,train,584,17.44,1046.7
Hyderabad,Etawah,flight,4235,1.6,1046.7
Hyderabad,Orai,train,483,14.9,962.2
Hyderabad,Orai,flight,4221,1.44,962.2
Hyderabad,Haldwani,flight,4573,1.79,1320.0
Hyderabad,Muzaffarpur,flight,4754,1.98,1204.3
Hyderabad,Ramagundam,train,152,2.88,191.6
Hyderabad,Baripada,flight,4236,1.93,1000.9
Hyderabad,Tezpur,flight,6273,2.31,1796.7
Hyderabad,Korba,train,367,10.27,710.1
Hyderabad,Nagapattinam,train,455,9.39,749.7
Hyderabad,Mahbubnagar,train,99,1.09,89.2
Hyderabad,Buxar,train,643,21.92,1082.8
Hyderabad,Sagar,train,393,9.45,718.1
Hyderabad,Chittoor,train,294,7.09,468.1
Hyderabad,Chittoor,flight,2439,1.04,468.1
Hyderabad,Arrah,flight,4494,1.6,1111.1
Hyderabad,Bharuch,train,428,10.27,747.8
Hyderabad,Balasore,flight,3983,2.1,995.9
Hyderabad,Jalgaon,train,295,6.05,506.5
Hyderabad,Palakkad,train,423,9.78,759.8
Hyderabad,Palakkad,flight,3218,0.95,759.8
Hyderabad,Unnao,train,590,19.42,1038.3
Hyderabad,Unnao,flight,4056,1.56,1038.3
Hyderabad,Bilaspur,train,393,8.0,646.9
Pune,Mumbai,train,117,1.49,120.2
Pune,Delhi,flight,4910,1.9,1179.5
Pune,Bengaluru,train,425,11.31,735.2
Pune,Kolkata,flight,5125,2.77,1575.4
Pune,Chennai,train,480,15.91,914.4
Pune,Hyderabad,train,296,5.88,505.8
Pune,Ahmedabad,train,282,7.34,518.1
Pune,Jaipur,train,505,20.26,953.9
Pune,Jaipur,flight,3695,1.2,953.9
Pune,Surat,train,223,4.17,313.6
Pune,Lucknow,train,700,19.43,1176.7
Pune,Kanpur,flight,4491,2.39,1104.0
Pune,Nagpur,train,341,6.95,620.1
Pune,Indore,train,276,7.0,511.2
Pune,Indore,flight,2432,0.9,511.2
Pune,Thane,train,100,1.92,120.7
Pune,Bhopal,train,359,9.01,643.5
Pune,Bhopal,flight,3124,1.41,643.5
Pune,Visakhapatnam,train,518,11.16,993.7
Pune,Visakhapatnam,flight,3907,1.57,993.7
Pune,Pimpri-Chinchwad,train,55,0.22,13.6
Pune,Patna,flight,4537,1.82,1402.5
Pune,Vadodara,train,259,6.52,426.9
Pune,Ghaziabad,flight,4872,2.2,1186.3
Pune,Ludhiana,flight,5662,2.66,1391.3
Pune,Agra,train,627,13.74,1052.1
Pune,Agra,flight,4110,1.5,1052.1
Pune,Nashik,train,122,2.0,164.4
Pune,Faridabad,flight,4860,1.8,1154.6
Pune,Meerut,flight,4673,1.75,1227.5
Pune,Rajkot,train,284,9.95,527.5
Pune,Rajkot,flight,2568,0.67,527.5
Pune,Kalyan,train,113,1.82,110.6
Pune,Vasai-Virar,train,129,2.02,144.3
Pune,Varanasi,flight,4310,1.64,1205.8
Pune,Srinagar,flight,5877,3.01,1733.1
Pune,Dhanbad,flight,5542,2.15,1428.8
Pune,Jodhpur,flight,3346,1.87,862.5
Pune,Amritsar,flight,4784,2.62,1461.7
Pune,Nanded,train,219,4.87,371.3
Pune,Gwalior,train,582,11.62,964.4
Pune,Gwalior,flight,3469,2.03,964.4
Pune,Kolhapur,train,143,4.07,206.1
Pune,Bhubaneswar,flight,5298,1.76,1270.3
Pune,Solapur,train,178,3.1,236.8
Pune,Solapur,flight,1724,0.5,236.8
Pune,Mangalore,train,400,9.83,632.5
Pune,Tiruchirappalli,train,524,20.44,1005.1
Pune,Tiruchirappalli,flight,3612,1.32,1005.1
Pune,BiharSharif,flight,5532,2.27,1413.2
Pune,Aligarh,flight,4614,1.59,1128.5
Pune,Tirunelveli,flight,4376,1.54,1168.8
Pune,Bhiwandi,train,110,2.28,119.2
Pune,Saharanpur,flight,4661,1.78,1326.0
Pune,Gorakhpur,flight,5255,2.35,1338.1
Pune,Jalandhar,flight,5328,2.41,1434.4
Pune,Jamshedpur,flight,5481,2.45,1369.3
Pune,Salem,train,532,13.7,890.5
Pune,Salem,flight,3226,1.24,890.5
Pune,Warangal,train,351,7.52,609.0
Pune,Mira-Bhayandar,train,119,1.79,135.1
Pune,Thiruvananthapuram,train,686,13.86,1160.2
Pune,Thiruvananthapuram,flight,4122,2.54,1160.2
Pune,Bhilai,flight,3272,1.33,845.7
Pune,Ujjain,train,350,10.02,555.4
Pune,Durgapur,flight,5150,2.97,1502.2
Pune,Asansol,flight,5320,1.87,1474.3
Pune,Rourkela,flight,4940,2.08,1218.8
Pune,Nellore,train,431,17.66,795.3
Pune,Nellore,flight,3618,1.27,795.3
Pune,Dehradun,flight,5328,1.82,1377.7
Pune,Davanagere,train,303,6.97,501.8
Pune,Kozhikode,train,436,11.71,833.5
Pune,Akola,train,277,7.59,409.4
Pune,Kurnool,train,287,6.65,535.6
Pune,Nizamabad,flight,2120,0.87,446.9
Pune,Guntur,flight,3052,1.05,740.1
Pune,Amravati,train,315,5.64,489.5
Pune,Kakinada,flight,3306,1.21,904.6
Pune,Tirupati,train,488,11.51,805.5
Pune,Puri,train,662,14.81,1265.6
Pune,Puri,flight,4908,1.98,1265.6
Pune,Shimoga,train,312,6.34,542.1
Pune,Ongole,train,407,14.63,738.8
Pune,Ongole,flight,3003,1.37,738.8
Pune,Bathinda,flight,4660,1.69,1304.6
Pune,Darbhanga,flight,6081,2.28,1499.5
Pune,Satara,train,97,1.51,94.6
Pune,Proddatur,train,368,9.74,652.4
Pune,Kollam,flight,4190,1.95,1111.1
Pune,Ambala,flight,4833,1.76,1351.1
Pune,Siliguri,flight,5874,3.14,1748.8
Pune,Rohtak,train,583,24.56,1187.0
Pune,Rohtak,flight,4154,1.66,1187.0
Pune,Etawah,flight,3828,2.27,1060.2
Pune,Orai,flight,3762,1.33,1010.8
Pune,Haldwani,flight,5417,2.29,1320.7
Pune,Muzaffarpur,flight,5247,2.75,1455.3
Pune,Ramagundam,train,325,11.09,601.3
Pune,Baripada,flight,4497,2.31,1396.5
Pune,Tezpur,flight,7630,3.07,2140.6
Pune,Korba,flight,4242,1.96,1019.8
Pune,Nagapattinam,flight,3723,2.23,1075.2
Pune,Mahbubnagar,train,296,8.16,480.1
Pune,Buxar,flight,5013,2.8,1319.5
Pune,Sagar,train,462,9.31,778.2
Pune,Chittoor,train,413,11.17,813.6
Pune,Chittoor,flight,3247,1.13,813.6
Pune,Arrah,flight,5189,2.51,1360.7
Pune,Bharuch,train,242,4.37,364.8
Pune,Balasore,flight,5740,2.1,1405.0
Pune,Jalgaon,train,207,4.01,329.2
Pune,Palakkad,flight,3334,1.34,911.0
Pune,Unnao,flight,4179,1.6,1121.1
Pune,Bilaspur,flight,3298,1.19,949.8
Ahmedabad,Mumbai,train,285,5.04,440.0
Ahmedabad,Mumbai,flight,2223,0.81,440.0
Ahmedabad,Delhi,train,428,9.3,777.4
Ahmedabad,Delhi,flight,3185,1.21,777.4
Ahmedabad,Bengaluru,flight,4877,2.2,1237.0
Ahmedabad,Kolkata,flight,5093,3.01,1618.9
Ahmedabad,Chennai,flight,5550,2.06,1371.8
Ahmedabad,Hyderabad,flight,3131,1.57,879.5
Ahmedabad,Pune,flight,2354,0.71,518.1
Ahmedabad,Jaipur,train,305,6.47,540.5
Ahmedabad,Surat,train,162,2.51,207.7
Ahmedabad,Surat,flight,1606,0.38,207.7
Ahmedabad,Lucknow,flight,4056,1.51,945.1
Ahmedabad,Kanpur,train,497,16.56,871.2
Ahmedabad,Nagpur,flight,2645,1.26,703.1
Ahmedabad,Indore,train,217,4.52,338.4
Ahmedabad,Thane,train,248,6.96,425.1
Ahmedabad,Thane,flight,2026,0.87,425.1
Ahmedabad,Bhopal,train,302,8.29,495.7
Ahmedabad,Bhopal,flight,2434,0.68,495.7
Ahmedabad,Visakhapatnam,flight,5032,1.91,1257.9
Ahmedabad,Pimpri-Chinchwad,train,274,9.8,504.8
Ahmedabad,Patna,flight,4300,2.42,1304.5
Ahmedabad,Vadodara,train,92,2.21,101.2
Ahmedabad,Ghaziabad,train,449,12.46,795.4
Ahmedabad,Ludhiana,flight,3750,1.78,934.5
Ahmedabad,Agra,train,388,15.83,716.1
Ahmedabad,Nashik,train,213,7.79,359.2
Ahmedabad,Faridabad,train,431,16.72,764.5
Ahmedabad,Meerut,train,461,11.67,838.1
Ahmedabad,Meerut,flight,3376,1.32,838.1
Ahmedabad,Rajkot,train,134,2.89,198.3
Ahmedabad,Kalyan,train,254,8.83,424.7
Ahmedabad,Vasai-Virar,train,228,5.22,404.8
Ahmedabad,Varanasi,flight,4157,1.75,1085.4
Ahmedabad,Srinagar,flight,4363,1.98,1248.9
Ahmedabad,Dhanbad,flight,4720,2.0,1416.3
Ahmedabad,Jodhpur,train,229,4.59,360.6
Ahmedabad,Amritsar,train,596,12.71,984.1
Ahmedabad,Amritsar,flight,3458,1.83,984.1
Ahmedabad,Nanded,train,399,8.63,654.0
Ahmedabad,Gwalior,train,358,11.22,669.2
Ahmedabad,Kolhapur,flight,2917,1.03,724.0
Ahmedabad,Bhubaneswar,flight,4623,3.0,1402.2
Ahmedabad,Solapur,train,356,12.68,690.2
Ahmedabad,Solapur,flight,2742,1.29,690.2
Ahmedabad,Mangalore,flight,4466,2.45,1149.6
Ahmedabad,Tiruchirappalli,flight,5962,2.25,1507.9
Ahmedabad,BiharSharif,flight,4829,1.94,1335.6
Ahmedabad,Aligarh,train,435,9.55,774.7
Ahmedabad,Tirunelveli,flight,6550,3.0,1684.3
Ahmedabad,Bhiwandi,train,253,5.68,418.9
Ahmedabad,Saharanpur,train,508,10.39,916.7
Ahmedabad,Saharanpur,flight,3423,1.93,916.7
Ahmedabad,Gorakhpur,flight,4577,1.71,1165.6
Ahmedabad,Jalandhar,flight,3945,1.24,969.8
Ahmedabad,Jamshedpur,flight,5597,2.79,1395.9
Ahmedabad,Salem,flight,4813,1.84,1394.2
Ahmedabad,Warangal,train,505,10.71,922.1
Ahmedabad,Warangal,flight,3608,1.41,922.1
Ahmedabad,Mira-Bhayandar,train,265,5.58,417.2
Ahmedabad,Thiruvananthapuram,flight,5920,3.11,1678.0
Ahmedabad,Bhilai,train,470,13.43,934.8
Ahmedabad,Bhilai,flight,4121,1.21,934.8
Ahmedabad,Ujjain,train,209,4.43,329.1
Ahmedabad,Durgapur,flight,5579,1.96,1506.1
Ahmedabad,Asansol,flight,4754,3.12,1469.7
Ahmedabad,Rourkela,flight,4733,2.57,1262.9
Ahmedabad,Nellore,flight,4935,1.95,1232.2
Ahmedabad,Dehradun,flight,3421,2.06,975.4
Ahmedabad,Davanagere,flight,3538,1.29,1014.7
Ahmedabad,Kozhikode,flight,5308,1.85,1351.6
Ahmedabad,Akola,train,297,10.62,525.4
Ahmedabad,Kurnool,train,556,11.51,983.8
Ahmedabad,Nizamabad,train,436,12.32,750.4
Ahmedabad,Guntur,flight,3959,1.51,1111.2
Ahmedabad,Amravati,train,312,8.32,583.9
Ahmedabad,Kakinada,flight,4740,2.28,1212.7
Ahmedabad,Tirupati,flight,4405,2.28,1269.6
Ahmedabad,Puri,flight,5538,2.5,1417.6
Ahmedabad,Shimoga,train,566,20.22,1059.2
Ahmedabad,Shimoga,flight,4218,1.53,1059.2
Ahmedabad,Ongole,flight,3908,1.86,1146.1
Ahmedabad,Bathinda,train,494,9.32,833.4
Ahmedabad,Bathinda,flight,3692,1.18,833.4
Ahmedabad,Darbhanga,flight,4941,2.94,1390.4
Ahmedabad,Satara,train,331,7.04,612.3
Ahmedabad,Satara,flight,2898,0.86,612.3
Ahmedabad,Proddatur,train,615,16.41,1113.9
Ahmedabad,Kollam,flight,6496,2.98,1629.1
Ahmedabad,Ambala,train,524,10.95,918.2
Ahmedabad,Siliguri,flight,6424,3.19,1650.1
Ahmedabad,Rohtak,train,438,12.62,767.4
Ahmedabad,Rohtak,flight,3291,1.55,767.4
Ahmedabad,Etawah,flight,3362,1.64,772.7
Ahmedabad,Orai,train,415,11.06,771.0
Ahmedabad,Haldwani,train,570,11.11,976.8
Ahmedabad,Muzaffarpur,flight,5492,1.95,1340.6
Ahmedabad,Ramagundam,flight,3539,1.2,865.6
Ahmedabad,Baripada,flight,5087,3.08,1461.2
Ahmedabad,Tezpur,flight,7078,3.93,2077.7
Ahmedabad,Korba,train,620,13.7,1046.7
Ahmedabad,Nagapattinam,flight,5377,3.46,1565.6
Ahmedabad,Mahbubnagar,train,520,10.17,898.7
Ahmedabad,Buxar,flight,4374,1.96,1208.7
Ahmedabad,Sagar,train,337,8.49,635.6
Ahmedabad,Chittoor,flight,4315,1.7,1289.7
Ahmedabad,Arrah,flight,4905,2.4,1257.5
Ahmedabad,Bharuch,train,124,2.35,153.5
Ahmedabad,Balasore,flight,5335,3.01,1487.0
Ahmedabad,Jalgaon,train,249,4.84,381.1
Ahmedabad,Palakkad,flight,5504,2.86,1427.9
Ahmedabad,Unnao,flight,3251,1.23,889.0
Ahmedabad,Bilaspur,flight,3576,2.03,987.9
Jaipur,Mumbai,flight,3643,1.62,920.7
Jaipur,Delhi,train,173,3.48,237.5
Jaipur,Delhi,flight,1381,0.47,237.5
Jaipur,Bengaluru,flight,5036,2.68,1561.5
Jaipur,Kolkata,train,672,16.21,1357.8
Jaipur,Kolkata,flight,5208,1.75,1357.8
Jaipur,Chennai,flight,5100,2.62,1607.1
Jaipur,Hyderabad,train,555,18.38,1095.1
Jaipur,Pune,flight,3775,1.47,953.9
Jaipur,Ahmedabad,train,343,8.02,540.5
Jaipur,Ahmedabad,flight,2782,0.89,540.5
Jaipur,Surat,train,405,12.26,705.5
Jaipur,Lucknow,train,300,7.11,511.7
Jaipur,Kanpur,train,294,5.75,454.4
Jaipur,Nagpur,train,375,12.84,723.5
Jaipur,Indore,train,257,9.55,466.3
Jaipur,Thane,train,544,14.49,902.4
Jaipur,Bhopal,train,295,5.74,437.9
Jaipur,Visakhapatnam,flight,4217,2.26,1278.6
Jaipur,Pimpri-Chinchwad,flight,3853,1.86,943.2
Jaipur,Patna,train,491,15.78,943.7
Jaipur,Patna,flight,3348,1.91,943.7
Jaipur,Vadodara,train,341,8.01,575.8
Jaipur,Ghaziabad,train,177,4.16,255.0
Jaipur,Ludhiana,train,284,5.61,443.6
Jaipur,Agra,train,153,3.28,221.9
Jaipur,Agra,flight,1530,0.49,221.9
Jaipur,Nashik,flight,3397,1.07,795.4
Jaipur,Faridabad,train,173,4.51,224.5
Jaipur,Meerut,train,187,4.06,297.7
Jaipur,Rajkot,train,408,8.38,718.6
Jaipur,Kalyan,train,546,11.75,895.4
Jaipur,Kalyan,flight,3435,1.6,895.4
Jaipur,Vasai-Virar,train,460,13.88,888.9
Jaipur,Vasai-Virar,flight,3926,1.49,888.9
Jaipur,Varanasi,train,397,12.78,739.0
Jaipur,Varanasi,flight,2840,0.96,739.0
Jaipur,Srinagar,train,408,11.28,803.0
Jaipur,Srinagar,flight,3427,1.08,803.0
Jaipur,Dhanbad,flight,4725,1.51,1123.7
Jaipur,Jodhpur,train,195,3.84,284.8
Jaipur,Amritsar,train,340,7.97,532.5
Jaipur,Nanded,train,480,18.95,876.9
Jaipur,Nanded,flight,3122,1.2,876.9
Jaipur,Gwalior,train,186,3.3,250.4
Jaipur,Kolhapur,flight,4336,2.13,1146.2
Jaipur,Bhubaneswar,flight,5117,1.78,1258.9
Jaipur,Solapur,flight,4341,2.11,1028.9
Jaipur,Mangalore,flight,5545,2.21,1559.6
Jaipur,Tiruchirappalli,flight,6830,3.18,1818.5
Jaipur,BiharSharif,train,567,14.1,990.3
Jaipur,BiharSharif,flight,3476,1.5,990.3
Jaipur,Aligarh,train,162,4.7,252.1
Jaipur,Aligarh,flight,1714,0.36,252.1
Jaipur,Tirunelveli,flight,6668,4.07,2034.2
Jaipur,Bhiwandi,flight,3152,1.59,893.0
Jaipur,Saharanpur,train,248,7.05,380.4
Jaipur,Saharanpur,flight,2193,0.5,380.4
Jaipur,Gorakhpur,train,394,14.94,752.7
Jaipur,Gorakhpur,flight,3485,1.23,752.7
Jaipur,Jalandhar,train,302,7.31,491.2
Jaipur,Jamshedpur,flight,4119,2.19,1145.3
Jaipur,Salem,flight,5514,3.45,1713.3
Jaipur,Warangal,flight,4188,1.37,1068.4
Jaipur,Mira-Bhayandar,train,480,12.95,900.1
Jaipur,Mira-Bhayandar,flight,3832,1.8,900.1
Jaipur,Thiruvananthapuram,flight,7337,3.16,2048.3
Jaipur,Bhilai,train,444,10.21,855.8
Jaipur,Ujjain,train,283,6.36,415.1
Jaipur,Durgapur,flight,4270,1.55,1218.6
Jaipur,Asansol,flight,4667,1.62,1178.3
Jaipur,Rourkela,train,628,19.71,1052.1
Jaipur,Rourkela,flight,4200,1.49,1052.1
Jaipur,Nellore,flight,5244,2.65,1453.4
Jaipur,Dehradun,train,286,5.95,437.3
Jaipur,Davanagere,flight,5591,2.25,1384.2
Jaipur,Kozhikode,flight,5687,2.49,1740.6
Jaipur,Akola,train,400,8.25,701.7
Jaipur,Akola,flight,3257,1.26,701.7
Jaipur,Kurnool,train,659,17.58,1254.2
Jaipur,Kurnool,flight,4284,2.01,1254.2
Jaipur,Nizamabad,flight,3821,1.62,946.2
Jaipur,Guntur,flight,4352,1.75,1273.1
Jaipur,Amravati,train,359,11.8,694.5
Jaipur,Kakinada,flight,5335,2.82,1288.3
Jaipur,Tirupati,flight,5486,3.35,1524.6
Jaipur,Puri,flight,4743,2.51,1293.0
Jaipur,Shimoga,flight,4942,1.99,1443.8
Jaipur,Ongole,flight,4865,2.7,1342.8
Jaipur,Bathinda,flight,2021,0.74,375.9
Jaipur,Darbhanga,flight,4380,1.4,1008.5
Jaipur,Satara,flight,3597,1.33,1043.0
Jaipur,Proddatur,flight,4803,1.82,1382.4
Jaipur,Kollam,flight,6677,3.49,2005.5
Jaipur,Ambala,train,243,6.07,397.3
Jaipur,Siliguri,flight,5143,2.43,1254.2
Jaipur,Rohtak,train,172,2.61,234.7
Jaipur,Etawah,train,197,4.79,320.5
Jaipur,Orai,train,229,5.34,379.7
Jaipur,Haldwani,train,262,9.54,446.5
Jaipur,Muzaffarpur,train,561,18.49,959.3
Jaipur,Ramagundam,train,503,13.18,983.6
Jaipur,Ramagundam,flight,4060,1.56,983.6
Jaipur,Baripada,flight,5009,1.79,1240.0
Jaipur,Tezpur,flight,6585,2.28,1687.0
Jaipur,Korba,train,493,17.83,866.8
Jaipur,Korba,flight,3761,1.86,866.8
Jaipur,Nagapattinam,flight,5789,3.78,1844.3
Jaipur,Mahbubnagar,flight,4106,2.18,1153.3
Jaipur,Buxar,train,488,11.42,849.4
Jaipur,Buxar,flight,3408,1.3,849.4
Jaipur,Sagar,train,282,5.11,452.4
Jaipur,Chittoor,flight,6104,2.23,1561.4
Jaipur,Arrah,flight,3273,1.78,898.2
Jaipur,Bharuch,train,340,11.74,643.5
Jaipur,Bharuch,flight,3073,0.96,643.5
Jaipur,Balasore,flight,5017,2.64,1280.2
Jaipur,Jalgaon,train,383,11.47,657.0
Jaipur,Palakkad,flight,6812,2.53,1795.4
Jaipur,Unnao,train,295,7.98,468.3
Jaipur,Bilaspur,flight,3733,1.28,837.5
Surat,Mumbai,train,181,4.4,232.9
Surat,Delhi,flight,3612,1.42,941.7
Surat,Bengaluru,flight,4198,1.54,1042.5
Surat,Kolkata,train,799,32.56,1609.7
Surat,Kolkata,flight,5870,2.09,1609.7
Surat,Chennai,train,694,16.23,1196.8
Surat,Hyderabad,train,387,15.91,727.5
Surat,Pune,train,209,3.71,313.6
Surat,Ahmedabad,train,149,2.88,207.7
Surat,Ahmedabad,flight,1472,0.42,207.7
Surat,Jaipur,train,426,8.04,705.5
Surat,Lucknow,train,614,11.87,1037.7
Surat,Kanpur,train,575,12.5,962.4
Surat,Nagpur,train,345,10.02,648.8
Surat,Indore,train,209,7.57,356.5
Surat,Thane,train,146,4.19,217.6
Surat,Thane,flight,1460,0.38,217.6
Surat,Bhopal,train,305,8.53,525.7
Surat,Visakhapatnam,flight,4446,2.55,1155.7
Surat,Pimpri-Chinchwad,train,200,4.08,300.1
Surat,Pimpri-Chinchwad,flight,1659,0.38,300.1
Surat,Patna,flight,4662,2.29,1348.1
Surat,Vadodara,train,122,1.98,131.5
Surat,Ghaziabad,flight,4007,1.46,955.0
Surat,Ludhiana,flight,4488,1.78,1123.3
Surat,Agra,flight,3119,1.75,849.4
Surat,Nashik,train,126,2.46,164.2
Surat,Faridabad,flight,3429,1.34,923.3
Surat,Meerut,train,506,13.24,997.7
Surat,Meerut,flight,3937,1.61,997.7
Surat,Rajkot,train,172,4.4,244.6
Surat,Kalyan,train,155,4.65,217.0
Surat,Vasai-Virar,train,134,2.59,197.8
Surat,Varanasi,flight,4387,1.51,1133.8
Surat,Srinagar,flight,4939,2.58,1448.8
Surat,Dhanbad,flight,5173,3.04,1426.8
